id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1_1,dec_1_1,snrg_1_1,codeindex_1,obsid_1,designation_1,obsdate_1,lmjd_1,mjd_1,planid_1,spid_1,fiberid_1,ra_obs_1,dec_obs_1,snru_1,snrg_2_1,snrr_1,snri_1,snrz_1,objtype_1,class_1,subclass_1,z_1,z_err_1,magtype_1,mag1_1,mag2_1,mag3_1,mag4_1,mag5_1,mag6_1,mag7_1,tsource_1,fibertype_1,tfrom_1,tcomment_1,offsets_1,offset_v_1,ra_2_1,dec_2_1,Separation_1,GAL_LONG_1,GAL_LAT_1,NA_FE_5889,NA_FE_5889_err,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_1_2,dec_1_2,snrg_1_2,codeindex_2,obsid_2,designation_2,obsdate_2,lmjd_2,mjd_2,planid_2,spid_2,fiberid_2,ra_obs_2,dec_obs_2,snru_2,snrg_2_2,snrr_2,snri_2,snrz_2,objtype_2,class_2,subclass_2,z_2,z_err_2,magtype_2,mag1_2,mag2_2,mag3_2,mag4_2,mag5_2,mag6_2,mag7_2,tsource_2,fibertype_2,tfrom_2,tcomment_2,offsets_2,offset_v_2,ra_2_2,dec_2_2,Separation_2,id,cannon_teff,cannon_logg,cannon_m_h,cannon_alpha_m,cannon_teff_err,cannon_logg_err,cannon_m_h_err,cannon_alpha_m_err,cannon_red_chisq,ra_1,dec_1,snrg_1,codeindex,obsid,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg_2,snrr,snri,snrz,objtype,class,subclass,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,tcomment,offsets,offset_v,ra_2,dec_2,Separation,GAL_LONG_2,GAL_LAT_2,K_FE,K_FE_err,K_FE_kernel,K_FE_kernel_err
spec-56350-GAC116N20V2_sp09-047.fits,4447.463985,2.252413908,-0.521475506,0.039362335,67.98120897,0.166407202,0.094653142,0.035791428,0.10533187,117.20239,21.115417,9.739999771,192949,128109047,J074848.57+210655.5,26/2/13,56350,56349,GAC116N20V2,9,47,117.20239,21.115417,1.57,9.74,22.44,26.23,25.22,Star,STAR,K3,3.38E-04,3.60E-05,ugrijhk,99,13.97,13.14,12.86,11.57,11.04,10.95,PILOT,Obj,0,XY0745+2018_V2,0,0,117.20239,21.115417,0,199.5360355,21.71166861,-0.12501051,0,spec-56350-GAC116N20V2_sp09-047.fits,4447.463985,2.252413908,-0.521475506,0.039362335,67.98120897,0.166407202,0.094653142,0.035791428,0.10533187,117.20239,21.115417,9.739999771,192949,128109047,J074848.57+210655.5,26/2/13,56350,56349,GAC116N20V2,9,47,117.20239,21.115417,1.57,9.74,22.44,26.23,25.22,Star,STAR,K3,3.38E-04,3.60E-05,ugrijhk,99,13.97,13.14,12.86,11.57,11.04,10.95,PILOT,Obj,0,XY0745+2018_V2,0,0,117.20239,21.115417,0,spec-56350-GAC116N20V2_sp09-047.fits,4447.463985,2.252413908,-0.521475506,0.039362335,67.98120897,0.166407202,0.094653142,0.035791428,0.10533187,117.20239,21.115417,9.739999771,192949,128109047,J074848.57+210655.5,26/2/13,56350,56349,GAC116N20V2,9,47,117.20239,21.115417,1.57,9.74,22.44,26.23,25.22,Star,STAR,K3,3.38E-04,3.60E-05,ugrijhk,99,13.97,13.14,12.86,11.57,11.04,10.95,PILOT,Obj,0,XY0745+2018_V2,0,0,117.20239,21.115417,0,199.5360355,21.71166861,1.088353302,0.094236021,2.915149692,34.46209439
spec-56367-HD092159N212954M01_sp05-169.fits,4570.581835,2.275937281,-0.713736695,0.055329788,60.04199153,0.151592001,0.08302569,0.02949083,0.306375283,140.350007,20.766541,12.90999985,209101,135205169,J092124.00+204559.5,15/3/13,56367,56366,HD092159N212954M01,5,169,140.350007,20.766541,0.79,12.91,33.66,49.79,35.18,Star,STAR,G9,4.18E-04,5.50E-05,gribvjh,15.68,14.84,14.54,16.12,15.24,13.35,12.86,LEGUE_LCH,Obj,UCAC4,129273672,0,0,140.350007,20.766541,0,208.6107788,41.9249638,-0.095816498,0,spec-56367-HD092159N212954M01_sp05-169.fits,4570.581835,2.275937281,-0.713736695,0.055329788,60.04199153,0.151592001,0.08302569,0.02949083,0.306375283,140.350007,20.766541,12.90999985,209101,135205169,J092124.00+204559.5,15/3/13,56367,56366,HD092159N212954M01,5,169,140.350007,20.766541,0.79,12.91,33.66,49.79,35.18,Star,STAR,G9,4.18E-04,5.50E-05,gribvjh,15.68,14.84,14.54,16.12,15.24,13.35,12.86,LEGUE_LCH,Obj,UCAC4,129273672,0,0,140.350007,20.766541,0,spec-56367-HD092159N212954M01_sp05-169.fits,4570.581835,2.275937281,-0.713736695,0.055329788,60.04199153,0.151592001,0.08302569,0.02949083,0.306375283,140.350007,20.766541,12.90999985,209101,135205169,J092124.00+204559.5,15/3/13,56367,56366,HD092159N212954M01,5,169,140.350007,20.766541,0.79,12.91,33.66,49.79,35.18,Star,STAR,G9,4.18E-04,5.50E-05,gribvjh,15.68,14.84,14.54,16.12,15.24,13.35,12.86,LEGUE_LCH,Obj,UCAC4,129273672,0,0,140.350007,20.766541,0,208.6107788,41.9249638,1.04575053,0.071441066,24.08738364,7.69E-09
spec-56369-GAC115N15V1_sp03-005.fits,4701.269437,1.997472578,-0.705929686,0.042600114,107.5558841,0.30237571,0.154798932,0.051590229,0.181150483,115.44438,14.891821,6.78000021,210264,135603005,J074146.65+145330.5,17/3/13,56369,56368,GAC115N15V1,3,5,115.44438,14.891821,1.31,6.78,10.82,20.89,18.08,Star,STAR,G9,3.52E-04,5.80E-05,ugrijhk,99,99,99,99,10.09,9.61,9.47,PILOT,Obj,0,XY0743+1515_V1,0,0,115.44438,14.891821,0,204.9230176,17.73340246,-0.24491743,0,spec-56369-GAC115N15V1_sp03-005.fits,4701.269437,1.997472578,-0.705929686,0.042600114,107.5558841,0.30237571,0.154798932,0.051590229,0.181150483,115.44438,14.891821,6.78000021,210264,135603005,J074146.65+145330.5,17/3/13,56369,56368,GAC115N15V1,3,5,115.44438,14.891821,1.31,6.78,10.82,20.89,18.08,Star,STAR,G9,3.52E-04,5.80E-05,ugrijhk,99,99,99,99,10.09,9.61,9.47,PILOT,Obj,0,XY0743+1515_V1,0,0,115.44438,14.891821,0,spec-56369-GAC115N15V1_sp03-005.fits,4701.269437,1.997472578,-0.705929686,0.042600114,107.5558841,0.30237571,0.154798932,0.051590229,0.181150483,115.44438,14.891821,6.78000021,210264,135603005,J074146.65+145330.5,17/3/13,56369,56368,GAC115N15V1,3,5,115.44438,14.891821,1.31,6.78,10.82,20.89,18.08,Star,STAR,G9,3.52E-04,5.80E-05,ugrijhk,99,99,99,99,10.09,9.61,9.47,PILOT,Obj,0,XY0743+1515_V1,0,0,115.44438,14.891821,0,204.9230176,17.73340246,1.154524989,0.223558802,24.08737861,54.51813911
spec-56369-GAC115N15V2_sp16-217.fits,4621.284001,2.169872862,-0.773039022,0.008580561,99.31624535,0.278448612,0.141831758,0.039881113,0.256552163,114.17136,16.786294,6.409999847,211311,135716217,J073641.12+164710.6,17/3/13,56369,56368,GAC115N15V2,16,217,114.17136,16.786294,1,6.41,17.88,30.2,25.08,Star,STAR,G7,3.03E-04,6.00E-05,ugrijhk,99,14.56,13.85,13.56,12.42,11.91,11.82,PILOT,Obj,0,XY0743+1515_V2,0,0,114.17136,16.786294,0,202.5850156,17.38682824,-0.03993366,0,spec-56369-GAC115N15V2_sp16-217.fits,4621.284001,2.169872862,-0.773039022,0.008580561,99.31624535,0.278448612,0.141831758,0.039881113,0.256552163,114.17136,16.786294,6.409999847,211311,135716217,J073641.12+164710.6,17/3/13,56369,56368,GAC115N15V2,16,217,114.17136,16.786294,1,6.41,17.88,30.2,25.08,Star,STAR,G7,3.03E-04,6.00E-05,ugrijhk,99,14.56,13.85,13.56,12.42,11.91,11.82,PILOT,Obj,0,XY0743+1515_V2,0,0,114.17136,16.786294,0,spec-56369-GAC115N15V2_sp16-217.fits,4621.284001,2.169872862,-0.773039022,0.008580561,99.31624535,0.278448612,0.141831758,0.039881113,0.256552163,114.17136,16.786294,6.409999847,211311,135716217,J073641.12+164710.6,17/3/13,56369,56368,GAC115N15V2,16,217,114.17136,16.786294,1,6.41,17.88,30.2,25.08,Star,STAR,G7,3.03E-04,6.00E-05,ugrijhk,99,14.56,13.85,13.56,12.42,11.91,11.82,PILOT,Obj,0,XY0743+1515_V2,0,0,114.17136,16.786294,0,202.5850156,17.38682824,1.125556076,0.136888849,24.08737303,37.88391152
spec-56447-HD174640N254456B01_sp12-045.fits,5489.437472,3.70643643,-0.034500069,0.135368753,136.9337988,0.26591545,0.150957166,0.083534579,0.153364189,268.0492034,27.5962783,7.130000114,241370,156312045,J175211.80+273546.6,3/6/13,56447,56446,HD174640N254456B01,12,45,268.0492034,27.5962783,1.35,7.13,9.85,15.53,10.75,Star,STAR,G7,-1.12E-04,6.50E-05,gri,14.58,14.2,13.98,99,99,99,99,LEGUE_LCH,Obj,PANSTAR,137936298,0,0,268.0492034,27.5962783,0,52.76242108,24.38371714,-0.207917439,0,spec-56447-HD174640N254456B01_sp12-045.fits,5489.437472,3.70643643,-0.034500069,0.135368753,136.9337988,0.26591545,0.150957166,0.083534579,0.153364189,268.0492034,27.5962783,7.130000114,241370,156312045,J175211.80+273546.6,3/6/13,56447,56446,HD174640N254456B01,12,45,268.0492034,27.5962783,1.35,7.13,9.85,15.53,10.75,Star,STAR,G7,-1.12E-04,6.50E-05,gri,14.58,14.2,13.98,99,99,99,99,LEGUE_LCH,Obj,PANSTAR,137936298,0,0,268.0492034,27.5962783,0,spec-56447-HD174640N254456B01_sp12-045.fits,5489.437472,3.70643643,-0.034500069,0.135368753,136.9337988,0.26591545,0.150957166,0.083534579,0.153364189,268.0492034,27.5962783,7.130000114,241370,156312045,J175211.80+273546.6,3/6/13,56447,56446,HD174640N254456B01,12,45,268.0492034,27.5962783,1.35,7.13,9.85,15.53,10.75,Star,STAR,G7,-1.12E-04,6.50E-05,gri,14.58,14.2,13.98,99,99,99,99,LEGUE_LCH,Obj,PANSTAR,137936298,0,0,268.0492034,27.5962783,0,52.76242108,24.38371714,1.037863995,0.191441726,3.724864004,99.0751786
spec-56550-KP194045N483045V02_sp11-186.fits,4352.326953,1.941041303,-0.174950595,0.230619891,22.88382075,0.061359174,0.033258306,0.015929808,0.347411441,295.119846,50.679911,22.84000015,243058,157211186,J194028.76+504047.6,14/9/13,56550,56549,KP194045N483045V02,11,186,295.119846,50.679911,4.01,22.84,44.16,46.09,43.47,Star,STAR,K3,-2.06E-04,4.20E-05,Kp,13.7,99,99,99,99,99,99,Kepler,Obj,field,1350-10889529,0,0,295.119846,50.679911,0,83.38386418,13.47384827,0.606645267,0.077897625,spec-56550-KP194045N483045V02_sp11-186.fits,4352.326953,1.941041303,-0.174950595,0.230619891,22.88382075,0.061359174,0.033258306,0.015929808,0.347411441,295.119846,50.679911,22.84000015,243058,157211186,J194028.76+504047.6,14/9/13,56550,56549,KP194045N483045V02,11,186,295.119846,50.679911,4.01,22.84,44.16,46.09,43.47,Star,STAR,K3,-2.06E-04,4.20E-05,Kp,13.7,99,99,99,99,99,99,Kepler,Obj,field,1350-10889529,0,0,295.119846,50.679911,0,spec-56550-KP194045N483045V02_sp11-186.fits,4352.326953,1.941041303,-0.174950595,0.230619891,22.88382075,0.061359174,0.033258306,0.015929808,0.347411441,295.119846,50.679911,22.84000015,243058,157211186,J194028.76+504047.6,14/9/13,56550,56549,KP194045N483045V02,11,186,295.119846,50.679911,4.01,22.84,44.16,46.09,43.47,Star,STAR,K3,-2.06E-04,4.20E-05,Kp,13.7,99,99,99,99,99,99,Kepler,Obj,field,1350-10889529,0,0,295.119846,50.679911,0,83.38386418,13.47384827,1.002267816,0.041206657,-20.84301963,23.41703144
spec-56551-EG214710N042410V01_sp02-098.fits,4488.372781,2.404297879,-0.367208151,0.054107656,27.29247788,0.064774628,0.037450561,0.016845395,0.458499127,324.808584,2.926744,29.67000008,243896,57815192,J213914.06+025536.2,2/10/12,56203,56202,EG213945N020821V02,15,192,324.808584,2.926744,2.04,4.09,13.23,28.81,25.55,Star,STAR,G5,1.93E-04,4.03E-06,gribvjh,13.97,13.01,12.65,14.58,13.4,11.27,10.65,LiuChao,Obj,-,105435998,0,0,324.808584,2.926744,0,58.15311292,-34.81108317,0.669158782,0.093556387,spec-56551-EG214710N042410V01_sp02-098.fits,4488.372781,2.404297879,-0.367208151,0.054107656,27.29247788,0.064774628,0.037450561,0.016845395,0.458499127,324.808584,2.926744,29.67000008,243896,57815192,J213914.06+025536.2,2/10/12,56203,56202,EG213945N020821V02,15,192,324.808584,2.926744,2.04,4.09,13.23,28.81,25.55,Star,STAR,G5,1.93E-04,4.03E-06,gribvjh,13.97,13.01,12.65,14.58,13.4,11.27,10.65,LiuChao,Obj,-,105435998,0,0,324.808584,2.926744,0,spec-56551-EG214710N042410V01_sp02-098.fits,4488.372781,2.404297879,-0.367208151,0.054107656,27.29247788,0.064774628,0.037450561,0.016845395,0.458499127,324.808584,2.926744,29.67000008,243896,57815192,J213914.06+025536.2,2/10/12,56203,56202,EG213945N020821V02,15,192,324.808584,2.926744,2.04,4.09,13.23,28.81,25.55,Star,STAR,G5,1.93E-04,4.03E-06,gribvjh,13.97,13.01,12.65,14.58,13.4,11.27,10.65,LiuChao,Obj,-,105435998,0,0,324.808584,2.926744,0,58.15311292,-34.81108317,1.044541855,0.046782637,16.11246315,20.81130725
spec-56559-EG011442N065942V01_sp08-073.fits,4820.963341,2.609643529,-0.289214595,0.085621994,4.393177389,0.01080177,0.005570023,0.003228983,2.378408476,19.955694,6.569858,479.2600098,245061,157808073,J011949.36+063411.4,23/9/13,56559,56558,EG011442N065942V01,8,73,19.955694,6.569858,96,479.26,786.52,922.89,732.28,Star,STAR,G5,-9.40E-05,5.70E-05,gri,10.25,9.78,9.06,99,99,99,99,LEGUE_LCH,Obj,UCAC4,110008745,0,0,19.955694,6.569858,0,135.4808448,-55.60877006,-0.037754299,0,spec-56559-EG011442N065942V01_sp08-073.fits,4820.963341,2.609643529,-0.289214595,0.085621994,4.393177389,0.01080177,0.005570023,0.003228983,2.378408476,19.955694,6.569858,479.2600098,245061,157808073,J011949.36+063411.4,23/9/13,56559,56558,EG011442N065942V01,8,73,19.955694,6.569858,96,479.26,786.52,922.89,732.28,Star,STAR,G5,-9.40E-05,5.70E-05,gri,10.25,9.78,9.06,99,99,99,99,LEGUE_LCH,Obj,UCAC4,110008745,0,0,19.955694,6.569858,0,spec-56559-EG011442N065942V01_sp08-073.fits,4820.963341,2.609643529,-0.289214595,0.085621994,4.393177389,0.01080177,0.005570023,0.003228983,2.378408476,19.955694,6.569858,479.2600098,245061,157808073,J011949.36+063411.4,23/9/13,56559,56558,EG011442N065942V01,8,73,19.955694,6.569858,96,479.26,786.52,922.89,732.28,Star,STAR,G5,-9.40E-05,5.70E-05,gri,10.25,9.78,9.06,99,99,99,99,LEGUE_LCH,Obj,UCAC4,110008745,0,0,19.955694,6.569858,0,135.4808448,-55.60877006,1.025437629,0.003608777,11.39094624,1.594394567
spec-56559-HD035343N575830V01_sp06-103.fits,4141.285358,1.659821994,-0.232719537,0.073847829,22.6092179,0.058071974,0.03520674,0.013835864,0.470393687,62.731047,57.095183,16.87000084,245319,157906103,J041055.45+570542.6,23/9/13,56559,56558,HD035343N575830V01,6,103,62.731047,57.095183,0,16.87,53.61,70.81,101.59,Star,STAR,K4,-1.08E-04,3.50E-05,gri,15.3,12.93,12.44,99,99,99,99,LEGUE_LCH,Obj,UCAC4,170374869,0,0,62.731047,57.095183,0,147.5409323,4.084456381,-0.071342431,0,spec-56559-HD035343N575830V01_sp06-103.fits,4141.285358,1.659821994,-0.232719537,0.073847829,22.6092179,0.058071974,0.03520674,0.013835864,0.470393687,62.731047,57.095183,16.87000084,245319,157906103,J041055.45+570542.6,23/9/13,56559,56558,HD035343N575830V01,6,103,62.731047,57.095183,0,16.87,53.61,70.81,101.59,Star,STAR,K4,-1.08E-04,3.50E-05,gri,15.3,12.93,12.44,99,99,99,99,LEGUE_LCH,Obj,UCAC4,170374869,0,0,62.731047,57.095183,0,spec-56559-HD035343N575830V01_sp06-103.fits,4141.285358,1.659821994,-0.232719537,0.073847829,22.6092179,0.058071974,0.03520674,0.013835864,0.470393687,62.731047,57.095183,16.87000084,245319,157906103,J041055.45+570542.6,23/9/13,56559,56558,HD035343N575830V01,6,103,62.731047,57.095183,0,16.87,53.61,70.81,101.59,Star,STAR,K4,-1.08E-04,3.50E-05,gri,15.3,12.93,12.44,99,99,99,99,LEGUE_LCH,Obj,UCAC4,170374869,0,0,62.731047,57.095183,0,147.5409323,4.084456381,1.044875662,0.021903557,24.08738162,10.80943101
spec-56559-HD035343N575830V01_sp08-049.fits,4693.668063,2.019781028,-0.282284356,0.136946906,32.17651578,0.090897402,0.045285763,0.017621021,0.459618548,59.669433,57.826273,17.19000053,245377,157908049,J035840.66+574934.5,23/9/13,56559,56558,HD035343N575830V01,8,49,59.669433,57.826273,1.79,17.19,29.24,65.93,71.82,Star,STAR,G5,-1.87E-04,5.50E-05,gri,15.03,13.66,12.9,99,99,99,99,LEGUE_LCH,Obj,UCAC4,170964031,0,0,59.669433,57.826273,0,145.8223143,3.532192701,0.816024367,0.086395302,spec-56559-HD035343N575830V01_sp08-049.fits,4693.668063,2.019781028,-0.282284356,0.136946906,32.17651578,0.090897402,0.045285763,0.017621021,0.459618548,59.669433,57.826273,17.19000053,245377,157908049,J035840.66+574934.5,23/9/13,56559,56558,HD035343N575830V01,8,49,59.669433,57.826273,1.79,17.19,29.24,65.93,71.82,Star,STAR,G5,-1.87E-04,5.50E-05,gri,15.03,13.66,12.9,99,99,99,99,LEGUE_LCH,Obj,UCAC4,170964031,0,0,59.669433,57.826273,0,spec-56559-HD035343N575830V01_sp08-049.fits,4693.668063,2.019781028,-0.282284356,0.136946906,32.17651578,0.090897402,0.045285763,0.017621021,0.459618548,59.669433,57.826273,17.19000053,245377,157908049,J035840.66+574934.5,23/9/13,56559,56558,HD035343N575830V01,8,49,59.669433,57.826273,1.79,17.19,29.24,65.93,71.82,Star,STAR,G5,-1.87E-04,5.50E-05,gri,15.03,13.66,12.9,99,99,99,99,LEGUE_LCH,Obj,UCAC4,170964031,0,0,59.669433,57.826273,0,145.8223143,3.532192701,1.158898807,0.058806208,24.08738303,14.04174818
spec-56559-HD035343N575830V01_sp16-249.fits,4627.02623,2.07338774,-0.383788973,0.155310436,32.07740911,0.082853011,0.044788707,0.015340955,0.40776255,56.466724,59.960943,17.03000069,245610,157916249,J034552.01+595739.3,23/9/13,56559,56558,HD035343N575830V01,16,249,56.466724,59.960943,1.88,17.03,53.25,70.74,83.53,Star,STAR,G5,-1.62E-04,5.70E-05,gri,14.54,12.9,12.07,99,99,99,99,LEGUE_LCH,Obj,UCAC4,172580624,0,0,56.466724,59.960943,0,143.1848336,4.137161263,0.79966936,0.035153341,spec-56559-HD035343N575830V01_sp16-249.fits,4627.02623,2.07338774,-0.383788973,0.155310436,32.07740911,0.082853011,0.044788707,0.015340955,0.40776255,56.466724,59.960943,17.03000069,245610,157916249,J034552.01+595739.3,23/9/13,56559,56558,HD035343N575830V01,16,249,56.466724,59.960943,1.88,17.03,53.25,70.74,83.53,Star,STAR,G5,-1.62E-04,5.70E-05,gri,14.54,12.9,12.07,99,99,99,99,LEGUE_LCH,Obj,UCAC4,172580624,0,0,56.466724,59.960943,0,spec-56559-HD035343N575830V01_sp16-249.fits,4627.02623,2.07338774,-0.383788973,0.155310436,32.07740911,0.082853011,0.044788707,0.015340955,0.40776255,56.466724,59.960943,17.03000069,245610,157916249,J034552.01+595739.3,23/9/13,56559,56558,HD035343N575830V01,16,249,56.466724,59.960943,1.88,17.03,53.25,70.74,83.53,Star,STAR,G5,-1.62E-04,5.70E-05,gri,14.54,12.9,12.07,99,99,99,99,LEGUE_LCH,Obj,UCAC4,172580624,0,0,56.466724,59.960943,0,143.1848336,4.137161263,1.16586832,0.050867077,16.59607839,12.44362375
spec-56562-KP192102N424113V02_sp13-129.fits,4934.665422,3.082591161,-0.162268914,0.300112752,49.7909166,0.106240519,0.051874537,0.019267878,0.259631164,292.877692,43.367839,16.09000015,250243,159613129,J193130.64+432204.2,26/9/13,56562,56561,KP192102N424113V02,13,129,292.877692,43.367839,1.24,16.09,38.33,49.34,33.11,Star,STAR,K1,-3.09E-04,7.30E-05,Kp,12.3,99,99,99,99,99,99,Kepler,Obj,field,1275-11589652,0,0,292.877692,43.367839,0,75.9848164,11.56995932,-0.056631194,0,spec-56562-KP192102N424113V02_sp13-129.fits,4934.665422,3.082591161,-0.162268914,0.300112752,49.7909166,0.106240519,0.051874537,0.019267878,0.259631164,292.877692,43.367839,16.09000015,250243,159613129,J193130.64+432204.2,26/9/13,56562,56561,KP192102N424113V02,13,129,292.877692,43.367839,1.24,16.09,38.33,49.34,33.11,Star,STAR,K1,-3.09E-04,7.30E-05,Kp,12.3,99,99,99,99,99,99,Kepler,Obj,field,1275-11589652,0,0,292.877692,43.367839,0,spec-56562-KP192102N424113V02_sp13-129.fits,4934.665422,3.082591161,-0.162268914,0.300112752,49.7909166,0.106240519,0.051874537,0.019267878,0.259631164,292.877692,43.367839,16.09000015,250243,159613129,J193130.64+432204.2,26/9/13,56562,56561,KP192102N424113V02,13,129,292.877692,43.367839,1.24,16.09,38.33,49.34,33.11,Star,STAR,K1,-3.09E-04,7.30E-05,Kp,12.3,99,99,99,99,99,99,Kepler,Obj,field,1275-11589652,0,0,292.877692,43.367839,0,75.9848164,11.56995932,1.013270721,0.05667409,-38.06357758,30.23431956
spec-56570-GAC069N36V1_sp14-065.fits,5249.828148,2.912194154,-0.212839361,0.179548653,67.19768631,0.154792684,0.077577535,0.030270128,0.297241788,66.973424,36.930725,8.609999657,253808,117514065,J042753.62+365550.6,2/2/13,56326,56325,GAC069N36V1,14,65,66.973424,36.930725,0.84,4.88,13.94,35.09,34.44,Star,STAR,G0,-1.00E-04,7.81E-05,ugrijhk,99,99,99,99,12.24,11.4,11.07,PILOT,Obj,0,XY0436+3657_V1,0,0,66.973424,36.930725,0,163.8030638,-8.223864417,-0.017019427,0,spec-56570-GAC069N36V1_sp14-065.fits,5249.828148,2.912194154,-0.212839361,0.179548653,67.19768631,0.154792684,0.077577535,0.030270128,0.297241788,66.973424,36.930725,8.609999657,253808,117514065,J042753.62+365550.6,2/2/13,56326,56325,GAC069N36V1,14,65,66.973424,36.930725,0.84,4.88,13.94,35.09,34.44,Star,STAR,G0,-1.00E-04,7.81E-05,ugrijhk,99,99,99,99,12.24,11.4,11.07,PILOT,Obj,0,XY0436+3657_V1,0,0,66.973424,36.930725,0,spec-56570-GAC069N36V1_sp14-065.fits,5249.828148,2.912194154,-0.212839361,0.179548653,67.19768631,0.154792684,0.077577535,0.030270128,0.297241788,66.973424,36.930725,8.609999657,253808,117514065,J042753.62+365550.6,2/2/13,56326,56325,GAC069N36V1,14,65,66.973424,36.930725,0.84,4.88,13.94,35.09,34.44,Star,STAR,G0,-1.00E-04,7.81E-05,ugrijhk,99,99,99,99,12.24,11.4,11.07,PILOT,Obj,0,XY0436+3657_V1,0,0,66.973424,36.930725,0,163.8030638,-8.223864417,1.16253844,0.073447987,-1.355372701,18.74259787
spec-56576-GAC094N30B1_sp09-079.fits,4970.259761,3.032128857,-0.151332897,0.101316387,44.41631406,0.096068465,0.050174543,0.020909442,0.553285183,94.536902,31.560623,12.32999992,264462,163509079,J061808.85+313338.2,10/10/13,56576,56575,GAC094N30B1,9,79,94.536902,31.560623,5.69,12.33,63.52,89.85,78.58,Star,STAR,F9,1.42E-04,5.40E-05,ugrizjh,99,16.57,14.86,14.15,99,99,99,PILOT,Obj,0,XY0616+3006_B1,0,0,94.536902,31.560623,0,181.1659536,7.405705549,-0.010767983,0,spec-56576-GAC094N30B1_sp09-079.fits,4970.259761,3.032128857,-0.151332897,0.101316387,44.41631406,0.096068465,0.050174543,0.020909442,0.553285183,94.536902,31.560623,12.32999992,264462,163509079,J061808.85+313338.2,10/10/13,56576,56575,GAC094N30B1,9,79,94.536902,31.560623,5.69,12.33,63.52,89.85,78.58,Star,STAR,F9,1.42E-04,5.40E-05,ugrizjh,99,16.57,14.86,14.15,99,99,99,PILOT,Obj,0,XY0616+3006_B1,0,0,94.536902,31.560623,0,spec-56576-GAC094N30B1_sp09-079.fits,4970.259761,3.032128857,-0.151332897,0.101316387,44.41631406,0.096068465,0.050174543,0.020909442,0.553285183,94.536902,31.560623,12.32999992,264462,163509079,J061808.85+313338.2,10/10/13,56576,56575,GAC094N30B1,9,79,94.536902,31.560623,5.69,12.33,63.52,89.85,78.58,Star,STAR,F9,1.42E-04,5.40E-05,ugrizjh,99,16.57,14.86,14.15,99,99,99,PILOT,Obj,0,XY0616+3006_B1,0,0,94.536902,31.560623,0,181.1659536,7.405705549,0.91147463,0.086077714,-49.44097776,0.039985278
spec-56589-GAC078N51V1_sp02-017.fits,3879.699395,0.956488266,-0.722379665,0.057427627,20.79907814,0.052500733,0.035907209,0.012111768,0.540482355,76.919146,49.498619,15.61999989,276280,108402017,J050740.59+492955.0,17/1/13,56310,56309,GAC078N51V1,2,17,76.919146,49.498619,1.51,16.88,51.77,81.84,77.31,Star,STAR,K5,6.10E-05,4.20E-05,ugrijhk,99,99,99,99,9.37,8.38,8.14,PILOT,Obj,0,XY0514+5125_V1,0,0,76.919146,49.498619,0,158.8496937,5.386902214,0.510959165,0.031047297,spec-56589-GAC078N51V1_sp02-017.fits,3879.699395,0.956488266,-0.722379665,0.057427627,20.79907814,0.052500733,0.035907209,0.012111768,0.540482355,76.919146,49.498619,15.61999989,276280,108402017,J050740.59+492955.0,17/1/13,56310,56309,GAC078N51V1,2,17,76.919146,49.498619,1.51,16.88,51.77,81.84,77.31,Star,STAR,K5,6.10E-05,4.20E-05,ugrijhk,99,99,99,99,9.37,8.38,8.14,PILOT,Obj,0,XY0514+5125_V1,0,0,76.919146,49.498619,0,spec-56589-GAC078N51V1_sp02-017.fits,3879.699395,0.956488266,-0.722379665,0.057427627,20.79907814,0.052500733,0.035907209,0.012111768,0.540482355,76.919146,49.498619,15.61999989,276280,108402017,J050740.59+492955.0,17/1/13,56310,56309,GAC078N51V1,2,17,76.919146,49.498619,1.51,16.88,51.77,81.84,77.31,Star,STAR,K5,6.10E-05,4.20E-05,ugrijhk,99,99,99,99,9.37,8.38,8.14,PILOT,Obj,0,XY0514+5125_V1,0,0,76.919146,49.498619,0,158.8496937,5.386902214,0.75,8.280230005,0,1673.82813
